entry_time,entry_price,entry_prob,exit_time,exit_price,exit_prob,gross_return,net_return,fees_paid,slippage_paid,bars_held,is_win
2025-07-16 05:30:00,3144.2713499999995,0.4508903439418025,2025-07-16 06:30:00,3138.2101100000004,0.5128731678054606,-0.0019277089428045846,-0.0037277089428045846,8.875322455484755,3.1412400000000003,1.0,False
2025-07-16 08:30:00,3117.5479949999994,0.640982811944979,2025-07-16 10:30:00,3140.9787250000004,0.4164086471512658,0.007515755984376149,0.005715755984376149,8.89295286782285,3.12927,2.0,True
2025-07-16 13:30:00,3166.0722449999994,0.2601289579149923,2025-07-16 14:30:00,3160.65888,0.6496929192874016,-0.0017098046352380658,-0.0035098046352380658,8.911490051925506,3.1633649999999998,1.0,False
2025-07-16 15:30:00,3145.65204,0.5895597218619042,2025-07-16 17:30:00,3163.347535,0.3061413228022923,0.00562538220215858,0.0038253822021585794,8.921760670582715,3.1545050000000003,2.0,True
2025-07-16 22:30:00,3318.748545,0.808938486764894,2025-07-17 00:30:00,3382.537885,0.6890561793893301,0.019220901835453885,0.017420901835453886,9.025530185398189,3.3506600000000004,2.0,True
2025-07-17 01:30:00,3381.99015,0.6346292378070671,2025-07-17 04:30:00,3369.664325,0.3618736081907736,-0.0036445478707263224,-0.005444547870726323,9.08758658957088,3.375825,3.0,False
2025-07-17 07:30:00,3350.224275,0.4839924372667291,2025-07-17 08:30:00,3328.47493,0.435793861247375,-0.006491907172393785,-0.008291907172393784,9.034323043238498,3.3393450000000002,1.0,False
2025-07-18 01:30:00,3422.47038,0.2599026213029854,2025-07-18 02:30:00,3466.266,0.249061619509662,0.012796493508294482,0.010996493508294482,9.055252161313764,3.44438,1.0,True
2025-07-18 08:30:00,3598.1982,0.648857557077646,2025-07-18 10:30:00,3668.06505,0.3806316850757508,0.0194171766302369,0.0176171766302369,9.193928634238087,3.63315,2.0,True
2025-07-18 12:30:00,3605.9020499999997,0.6924539798330074,2025-07-18 17:30:00,3635.7512150000002,0.2026115122484711,0.008277863509908778,0.006477863509908778,9.313304503946814,3.620835,5.0,True
2025-07-18 21:30:00,3574.9765949999996,0.5801002851515269,2025-07-18 23:30:00,3570.7537300000004,0.3836530069626925,-0.0011812287123517118,-0.0029812287123517117,9.338702869277158,3.572865,2.0,False
2025-07-20 00:30:00,3579.398805,0.5974150988462531,2025-07-20 03:30:00,3574.91165,0.5103913298075439,-0.0012536057713746773,-0.0030536057713746773,9.319873663852611,3.5771550000000003,3.0,False
2025-07-20 10:30:00,3649.0336049999996,0.3978371266027461,2025-07-20 11:30:00,3650.71373,0.3217366870116293,0.00046043012530727623,-0.0013395698746927237,9.308719461925582,3.649875,1.0,False
2025-07-21 07:30:00,3745.181655,0.2407924790599189,2025-07-21 08:30:00,3755.491315,0.1390112936405325,0.0027527796912698577,0.0009527796912698577,9.316217769301872,3.75034,1.0,True
2025-07-21 20:30:00,3812.2751849999995,0.3780854249710279,2025-07-21 21:30:00,3766.385865,0.2785473021339228,-0.012037252761961659,-0.013837252761961658,9.26547194280829,3.78932,1.0,False
2025-07-22 00:30:00,3738.3282299999996,0.3592842068478261,2025-07-22 01:30:00,3753.9820700000005,0.2651738696351696,0.004187390468921137,0.0023873904689211372,9.22125401007868,3.74616,1.0,True
2025-07-22 08:30:00,3733.00557,0.2404847982063427,2025-07-22 09:30:00,3653.5323200000003,0.8311535772021338,-0.02128934675015759,-0.02308934675015759,9.134869064210719,3.69325,1.0,False
2025-07-22 10:30:00,3691.5248399999996,0.4528582328475737,2025-07-22 11:30:00,3689.7542000000003,0.264918677561452,-0.00047965002993155537,-0.0022796500299315553,9.027172882930657,3.69064,1.0,False
2025-07-22 17:30:00,3703.400775,0.6474805833858672,2025-07-22 19:30:00,3704.476835,0.3467770004137714,0.0002905599651175095,-0.0015094400348824905,9.019098269134552,3.7039400000000002,2.0,False
2025-07-23 03:30:00,3721.67991,0.4687716864281416,2025-07-23 04:30:00,3744.3368950000004,0.4865024756110204,0.006087838166609183,0.004287838166609183,9.040623695988522,3.733015,1.0,True
2025-07-23 06:30:00,3740.399265,0.4102162130614853,2025-07-23 07:30:00,3743.6872200000003,0.3684733997424809,0.0008790385108794485,-0.0009209614891205515,9.064793220367543,3.742045,1.0,False
2025-07-23 09:30:00,3736.74744,0.5094864572387232,2025-07-23 11:30:00,3692.65275,0.4591221383326062,-0.011800286400945548,-0.013600286400945547,9.008069260629476,3.71469,2.0,False
2025-07-23 14:30:00,3660.60939,0.6243790810340564,2025-07-23 18:30:00,3585.62629,0.6409393183555779,-0.02048377524377165,-0.02228377524377165,8.8558117784461,3.6231,4.0,False
2025-07-23 19:30:00,3618.24822,0.560806262815757,2025-07-24 00:30:00,3585.956125,0.2924765399389911,-0.008924787089372166,-0.010724787089372165,8.718074922093999,3.6020950000000003,5.0,False
2025-07-24 02:30:00,3593.1856949999997,0.5160802112397307,2025-07-24 04:30:00,3626.475855,0.4897100461925336,0.009264803666096277,0.007464803666096277,8.712211847698047,3.60984,2.0,True
2025-07-24 07:30:00,3651.6148949999997,0.4931118477999937,2025-07-24 08:30:00,3639.3694050000004,0.4679698152319249,-0.003353445078988604,-0.005153445078988604,8.730731116749354,3.6454899999999997,1.0,False
2025-07-24 11:30:00,3546.71247,0.667733052259775,2025-07-24 13:30:00,3631.6632600000003,0.4588514911165135,0.023951981086304475,0.022151981086304475,8.813372283629132,3.58921,2.0,True
2025-07-24 19:30:00,3736.3072199999997,0.3517679735242195,2025-07-24 20:30:00,3728.8946200000005,0.723078768588075,-0.0019839374985869407,-0.0037839374985869406,8.901723207739565,3.7326,1.0,False
2025-07-24 21:30:00,3688.533345,0.9131014887076722,2025-07-25 04:30:00,3705.08653,0.3630818597331582,0.0044877417259732155,0.0026877417259732156,8.905704089908754,3.696815,7.0,True
2025-07-25 06:30:00,3685.1116349999998,0.3770763698616715,2025-07-25 07:30:00,3614.162015,0.6665236592086953,-0.019253044962367794,-0.021053044962367793,8.832670469891085,3.64962,1.0,False
2025-07-25 08:30:00,3597.798,0.809744094041141,2025-07-25 12:30:00,3629.854165,0.5802362711389278,0.008909940191194732,0.007109940191194731,8.778730815331972,3.613835,4.0,True
2025-07-25 13:30:00,3666.65241,0.4854445420193676,2025-07-25 14:30:00,3724.21696,0.3345127070704105,0.01569948376972019,0.013899483769720191,8.879768705830205,3.69545,1.0,True
2025-07-25 18:30:00,3707.883015,0.6577494039008522,2025-07-25 21:30:00,3638.9596100000003,0.3455377670267092,-0.018588344001462365,-0.020388344001462364,8.858696050129073,3.6734050000000003,3.0,False
2025-07-26 00:30:00,3642.9605699999997,0.5368628351286794,2025-07-26 03:30:00,3718.2099650000005,0.6189892831531755,0.020656110203246314,0.018856110203246314,8.859097866438585,3.680605,3.0,True
2025-07-26 04:30:00,3726.82248,0.3114780865093562,2025-07-26 05:30:00,3723.6472450000006,0.2384389733495826,-0.000851995236435088,-0.002651995236435088,8.938711049465176,3.7252350000000005,1.0,False
2025-07-26 13:30:00,3764.6113649999998,0.3965998661768749,2025-07-26 14:30:00,3757.2204500000003,0.8835053485453199,-0.0019632610868451916,-0.0037632610868451916,8.918992301027963,3.760915,1.0,False
2025-07-26 15:30:00,3761.8099649999995,0.3525325634415416,2025-07-26 16:30:00,3737.4903200000003,0.4001177706893637,-0.006464878669116714,-0.008264878669116713,8.874327061962106,3.749645,1.0,False
2025-07-26 20:30:00,3737.5878599999996,0.4519813353299438,2025-07-26 21:30:00,3726.0960200000004,0.554913843613,-0.0030746675209928354,-0.004874667520992835,8.824882599050998,3.73184,1.0,False
2025-07-26 22:30:00,3725.58186,0.4020775482193238,2025-07-26 23:30:00,3738.26993,0.6870923774830185,0.003405661310579955,0.001605661310579955,8.819233720994262,3.7319299999999997,1.0,True
2025-07-27 00:30:00,3752.3752499999996,0.6806656918075634,2025-07-27 03:30:00,3748.28492,0.8228902295403682,-0.0010900642199895838,-0.0028900642199895838,8.822352763179609,3.75033,3.0,False
2025-07-27 04:30:00,3742.9705499999995,0.8933867690069799,2025-07-27 08:30:00,3772.1429850000004,0.6117207299028308,0.007793925869922003,0.005993925869922002,8.844815369121127,3.757565,4.0,True
2025-07-27 09:30:00,3792.905505,0.410430501615565,2025-07-27 10:30:00,3789.04453,0.2799406476159286,-0.0010179465306768831,-0.002817946530676883,8.867539743185466,3.7909750000000004,1.0,False
2025-07-27 12:30:00,3769.894005,0.2953292260650642,2025-07-27 13:30:00,3769.07452,0.49004927891296,-0.00021737613813888057,-0.0020173761381388805,8.854971859018885,3.7694850000000004,1.0,False
2025-07-27 15:30:00,3818.9685299999996,0.6540060269979108,2025-07-27 21:30:00,3814.1119900000003,0.6378308381586235,-0.0012716889290520506,-0.0030716889290520505,8.8413031969221,3.81654,6.0,False
2025-07-27 22:30:00,3840.169125,0.3688924264077937,2025-07-27 23:30:00,3844.3368700000005,0.4392955727675686,0.0010853024604744466,-0.0007146975395255535,8.833399571669876,3.842255,1.0,False
2025-07-28 01:30:00,3824.3112,0.3956765053605089,2025-07-28 02:30:00,3835.2014400000003,0.1431861033757382,0.0028476343661572034,0.0010476343661572035,8.843693635252833,3.8297600000000003,1.0,True
2025-07-28 05:30:00,3863.941005,0.5013595377960699,2025-07-28 08:30:00,3877.870095,0.5867397985242582,0.0036048919954978498,0.0018048919954978498,8.86513344513261,3.8709100000000003,3.0,True
2025-07-28 09:30:00,3904.1110799999997,0.1838919094909483,2025-07-28 10:30:00,3927.8351000000002,0.249724287287992,0.006076676486366894,0.004276676486366894,8.90094013756206,3.9159800000000002,1.0,True
2025-07-28 12:30:00,3894.9464999999996,0.2460877677889697,2025-07-28 13:30:00,3889.9740400000005,0.5253760368997423,-0.0012766439795768303,-0.0030766439795768302,8.915073613900004,3.8924600000000003,1.0,False
2025-07-28 19:30:00,3786.93252,0.8054644895500059,2025-07-29 17:30:00,3850.8835950000002,0.5580409537832733,0.01688730249674486,0.015087302496744861,8.977404551520522,3.818925,22.0,True
2025-07-29 18:30:00,3840.85947,0.4267537358502932,2025-07-29 19:30:00,3780.3688700000002,0.2574572940640977,-0.015749235417873653,-0.017549235417873652,8.974132081635346,3.8106,1.0,False
2025-07-30 01:30:00,3767.3827499999998,0.7134402289289439,2025-07-30 06:30:00,3789.834135,0.4336440588898352,0.005959411742807452,0.004159411742807452,8.922269771225649,3.7786150000000003,5.0,True
2025-07-30 09:30:00,3810.474285,0.5659642287558951,2025-07-30 11:30:00,3823.037525,0.5119272979758728,0.0032970278921591323,0.0014970278921591323,8.956361696617943,3.8167600000000004,2.0,True
